Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,172.41,169.71,173.18,169.05,172.41,4242900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.41,0.00,0.00,0.00,False,False,172.41,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,Monthly invest,0.00,0.00,0.00,HD,0.00
2019-01-03,168.61,171.84,171.84,168.21,168.61,4810500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.41,0.00,0.00,-0.14,False,False,168.61,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,HD,0.00
2019-01-04,173.62,170.18,174.74,169.52,173.62,4762600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.62,0.00,0.00,-0.04,False,False,168.61,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,HD,0.00
2019-01-07,177.04,173.83,178.18,173.83,177.04,4928800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177.04,0.00,0.00,0.16,False,False,168.61,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,HD,0.00
2019-01-08,177.89,178.57,179.59,175.61,177.89,4722400,0.00,0.00,173.91,0.00,0.00,0.00,0.00,177.89,0.00,0.00,0.30,False,False,168.61,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,HD,0.00
2019-01-09,179.73,177.87,181.27,177.10,179.73,4922000,0.00,0.00,175.38,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.44,False,False,168.61,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,HD,0.00
2019-01-10,179.06,178.03,179.24,176.34,179.06,3605300,0.00,0.00,177.47,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.48,False,False,168.61,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,HD,0.00
2019-01-11,179.41,177.93,180.26,177.12,179.41,3285100,0.00,0.00,178.63,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.49,False,False,168.61,31000000.00,0,31000000.00,0.00,0.00,0.00,31000000,,0.00,0.00,0.00,HD,0.00
2019-01-14,178.81,177.59,179.23,176.90,178.81,3871400,0.00,0.00,178.98,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.44,False,False,168.61,31000000.00,0,15658102.17,15341897.83,66.00,0.00,31000000,week +buy 50% ,0.00,0.00,0.00,HD,0.00
2019-01-15,176.47,176.08,177.82,175.20,176.47,5016100,0.00,0.00,178.70,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.30,False,False,168.61,30799228.26,0,15658102.17,15141126.09,66.00,-0.65,31000000,,0.00,0.00,0.00,HD,0.58
2019-01-16,177.04,177.09,177.93,175.86,177.04,4075400,0.00,0.00,178.16,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.21,False,False,168.61,30848133.57,0,15658102.17,15190031.40,66.00,-0.49,31000000,,0.00,0.00,0.00,HD,0.69
2019-01-17,174.87,174.01,175.46,172.00,174.87,6499200,0.00,0.00,177.32,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.06,False,False,168.61,30661947.74,0,15658102.17,15003845.57,66.00,-1.09,31000000,,0.00,0.00,0.00,HD,1.07
2019-01-18,179.58,176.98,180.04,176.18,179.58,6371100,0.00,0.00,177.35,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.12,False,False,168.61,31066066.34,0,15658102.17,15407964.17,66.00,0.21,31000000,,0.00,0.00,0.00,HD,1.75
2019-01-22,177.11,177.49,178.60,175.36,177.11,6272700,0.00,0.00,177.01,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.06,False,False,168.61,30854140.26,0,15658102.17,15196038.09,66.00,-0.47,31000000,,0.00,0.00,0.00,HD,1.07
2019-01-23,176.89,176.59,178.06,174.53,176.89,4910400,0.00,0.00,177.10,0.00,0.00,0.00,0.00,179.73,0.00,0.00,0.01,False,False,168.61,30835264.09,0,15658102.17,15177161.91,66.00,-0.53,31000000,,54.36,0.00,0.00,HD,1.14
2019-01-24,177.29,177.00,177.53,175.30,177.29,3860100,0.00,0.00,177.15,0.00,0.00,0.00,0.00,179.73,0.00,0.00,-0.02,False,False,168.61,30869583.57,0,15658102.17,15211481.40,66.00,-0.42,31000000,,55.45,0.00,0.00,HD,1.19
2019-01-25,180.40,179.78,180.87,178.61,180.40,4501800,0.00,0.00,178.25,0.00,0.00,0.00,0.00,180.40,0.00,0.00,0.07,False,False,168.61,31136421.66,0,15658102.17,15478319.49,66.00,0.44,31000000,,62.85,0.00,0.00,HD,1.62
2019-01-28,179.83,178.97,179.99,177.41,179.83,4091400,0.00,0.00,178.30,0.00,0.00,0.00,0.00,180.40,0.00,0.00,0.09,False,False,168.61,31087516.34,0,10234429.31,20853087.03,89.20,0.28,31000000,week +buy 50% sell 30% ,60.85,0.00,0.00,HD,1.23
2019-01-29,179.69,178.96,180.15,178.09,179.69,3686900,0.00,0.00,178.82,0.00,0.00,0.00,0.00,180.40,0.00,0.00,0.09,False,False,168.61,31071281.94,0,10234429.31,20836852.63,89.20,0.23,31000000,,60.35,0.00,0.00,HD,1.14
2019-01-30,182.18,180.47,184.20,179.78,182.18,5197700,183.50,165.18,179.88,177.40,0.00,0.00,0.00,182.18,0.00,0.00,0.17,True,False,168.61,31360021.30,0,10234429.31,21125591.99,89.20,1.16,31000000,,65.80,0.00,0.00,HD,2.22
2019-01-31,183.53,181.50,184.67,181.06,183.53,5138000,184.17,165.52,181.13,177.95,0.00,0.00,0.00,183.53,0.00,0.00,0.25,True,False,168.61,31516568.00,0,10234429.31,21282138.68,89.20,1.67,31000000,,68.34,0.00,0.00,HD,2.79
2019-02-01,184.37,184.03,185.15,182.83,184.37,4513100,183.93,168.36,181.92,178.74,0.00,0.00,0.00,184.37,0.00,0.00,0.30,True,False,168.61,32613973.93,0,11234429.31,21379544.62,89.20,1.92,32000000,Monthly invest,69.84,91.82,0.00,HD,2.76
2019-02-04,186.43,184.30,186.43,183.84,186.43,3050200,185.03,168.09,183.24,179.38,0.00,0.00,0.00,186.43,0.00,0.00,0.39,True,False,168.61,32852851.30,0,11234429.31,21618421.99,89.20,2.67,32000000,,73.20,96.03,0.00,HD,3.25
2019-02-05,186.39,186.89,186.99,184.69,186.39,4135200,186.15,167.24,184.58,179.85,0.00,0.00,0.00,186.43,0.00,0.00,0.41,True,False,168.61,32848213.60,0,11234429.31,21613784.28,89.20,2.65,32000000,,73.03,97.00,0.00,HD,3.55
2019-02-06,184.72,186.69,186.69,184.06,184.72,3072500,186.76,167.04,185.09,180.19,0.00,0.00,0.00,186.43,0.00,0.00,0.33,True,False,168.61,32654560.63,0,11234429.31,21420131.32,89.20,2.05,32000000,,66.12,93.62,0.00,HD,3.46
2019-02-07,184.07,183.74,184.92,182.45,184.07,2793400,187.19,166.84,185.20,180.41,0.00,0.00,0.00,186.43,92.00,4.00,0.23,True,False,168.61,32579187.32,0,11234429.31,21344758.01,89.20,1.81,32000000,,63.60,87.12,0.00,HD,2.79
