Date,price,Open,High,Low,Close,Volume,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_down_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker,rate_vs
2019-01-02,156.74,157.11,157.11,153.93,156.74,2030600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.74,0.00,0.00,0.00,False,False,156.74,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,Monthly invest,0.00,0.00,0.00,AMT,0.00
2019-01-03,157.68,156.61,160.04,156.43,157.68,2467400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.68,0.00,0.00,0.04,False,False,156.74,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,AMT,0.00
2019-01-04,158.31,158.11,160.07,157.69,158.31,2530000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.31,0.00,0.00,0.09,False,False,156.74,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,AMT,0.00
2019-01-07,159.29,158.48,160.62,158.02,159.29,1708000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159.29,0.00,0.00,0.15,False,False,156.74,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,AMT,0.00
2019-01-08,161.09,159.78,161.13,158.58,161.09,2502700,0.00,0.00,158.62,0.00,0.00,0.00,0.00,161.09,0.00,0.00,0.25,False,False,156.74,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,AMT,0.00
2019-01-09,159.68,161.88,161.91,158.35,159.68,1797300,0.00,0.00,159.21,0.00,0.00,0.00,0.00,161.09,0.00,0.00,0.25,False,False,156.74,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,AMT,0.00
2019-01-10,161.86,159.47,161.99,158.62,161.86,1986600,0.00,0.00,160.05,0.00,0.00,0.00,0.00,161.86,0.00,0.00,0.32,False,False,156.74,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,AMT,0.00
2019-01-11,161.40,161.05,162.26,159.90,161.40,1878800,0.00,0.00,160.66,0.00,0.00,0.00,0.00,161.86,0.00,0.00,0.32,False,False,156.74,1000000.00,0,1000000.00,0.00,0.00,0.00,1000000,,0.00,0.00,0.00,AMT,0.00
2019-01-14,161.40,161.04,162.56,160.85,161.40,1435400,0.00,0.00,161.09,0.00,0.00,0.00,0.00,161.86,0.00,0.00,0.31,False,False,156.74,997901.80,0,578261.82,419639.98,2.00,-0.21,1000000,week +buy 50% ,0.00,0.00,0.00,AMT,-0.15
2019-01-15,163.05,161.23,163.32,160.63,163.05,1597100,0.00,0.00,161.48,0.00,0.00,0.00,0.00,163.05,0.00,0.00,0.34,False,False,156.74,1002191.82,0,578261.82,423930.01,2.00,0.22,1000000,,0.00,0.00,0.00,AMT,0.21
2019-01-16,163.78,163.45,164.31,162.83,163.78,1495200,0.00,0.00,162.30,0.00,0.00,0.00,0.00,163.78,0.00,0.00,0.37,False,False,156.74,1004089.81,0,578261.82,425828.00,2.00,0.41,1000000,,0.00,0.00,0.00,AMT,0.28
2019-01-17,164.38,163.78,164.93,163.06,164.38,1322800,0.00,0.00,162.80,0.00,0.00,0.00,0.00,164.38,0.00,0.00,0.38,False,False,156.74,1005649.83,0,578261.82,427388.01,2.00,0.56,1000000,,0.00,0.00,0.00,AMT,0.51
2019-01-18,164.67,165.25,165.25,163.38,164.67,1763000,0.00,0.00,163.46,0.00,0.00,0.00,0.00,164.67,0.00,0.00,0.38,False,False,156.74,1006403.81,0,578261.82,428141.99,2.00,0.64,1000000,,0.00,0.00,0.00,AMT,0.93
2019-01-22,164.68,164.52,165.41,163.17,164.68,1503900,0.00,0.00,164.11,0.00,0.00,0.00,0.00,164.68,0.00,0.00,0.35,False,False,156.74,1006429.80,0,578261.82,428167.98,2.00,0.64,1000000,,0.00,0.00,0.00,AMT,0.51
2019-01-23,165.79,164.51,165.80,164.34,165.79,1700200,0.00,0.00,164.66,0.00,0.00,0.00,0.00,165.79,0.00,0.00,0.34,False,False,156.74,1009315.80,0,578261.82,431053.98,2.00,0.93,1000000,,86.95,0.00,0.00,AMT,0.55
2019-01-24,165.65,164.81,165.84,164.11,165.65,1275900,0.00,0.00,165.03,0.00,0.00,0.00,0.00,165.79,0.00,0.00,0.31,False,False,156.74,1008951.80,0,578261.82,430689.98,2.00,0.90,1000000,,85.27,0.00,0.00,AMT,0.58
